pair_id,condition,block_n,object,object_selected,score,rt
p018-p039,random_associations,2,splat_yellow,splat_yellow,1,1850.59999999963
p018-p039,random_associations,2,splat_grey,splat_red,0,9497.29999999888
p018-p039,random_associations,2,splat_grey,splat_pink,0,1876.5
p018-p039,random_associations,2,splat_pink,splat_red,0,1646.09999999963
p018-p039,random_associations,2,splat_yellow,splat_grey,0,1452.90000000037
p018-p039,random_associations,2,splat_red,splat_red,1,1675.70000000112
p018-p039,random_associations,2,splat_red,splat_red,1,1617.69999999925
p018-p039,random_associations,2,splat_pink,splat_pink,1,2520.69999999925
p018-p039,random_associations,2,splat_yellow,splat_yellow,1,1716.40000000037
p018-p039,random_associations,2,splat_grey,splat_grey,1,1662.69999999925
p018-p039,random_associations,2,splat_yellow,splat_grey,0,1781
p018-p039,random_associations,2,splat_red,splat_red,1,1541.69999999925
p018-p039,random_associations,2,splat_grey,splat_grey,1,1455.19999999925
p018-p039,random_associations,2,splat_pink,splat_yellow,0,1785.59999999963
p018-p039,random_associations,3,circle_grey,circle_grey,1,4942.69999999925
p018-p039,random_associations,3,diamond_red,diamond_red,1,2382.70000000112
p018-p039,random_associations,3,hexagon_yellow,hexagon_grey,0,4207.59999999963
p018-p039,random_associations,3,circle_pink,circle_pink,1,1570.80000000075
p018-p039,random_associations,3,diamond_red,diamond_red,1,1599.20000000112
p018-p039,random_associations,3,hexagon_pink,hexagon_pink,1,2262.10000000149
p018-p039,random_associations,3,hexagon_yellow,hexagon_yellow,1,2237.09999999963
p018-p039,random_associations,3,circle_grey,circle_grey,1,2296.09999999963
p018-p039,random_associations,3,cross_yellow,cross_pink,0,1770.80000000075
p018-p039,random_associations,3,circle_grey,circle_grey,1,1679
p018-p039,random_associations,3,diamond_pink,diamond_pink,1,1604.40000000037
p018-p039,random_associations,3,hexagon_red,hexagon_red,1,2284.80000000075
p018-p039,random_associations,3,diamond_grey,diamond_grey,1,1986.19999999925
p018-p039,random_associations,3,circle_yellow,circle_pink,0,3186.90000000037
p018-p039,random_associations,3,diamond_red,diamond_red,1,1334.10000000149
p018-p039,random_associations,3,diamond_pink,diamond_pink,1,2114
p040-p118,random_associations,2,splat_red,splat_red,1,10669.8999999999
p040-p118,random_associations,2,splat_yellow,splat_yellow,1,7016.19999999995
p040-p118,random_associations,2,splat_pink,splat_yellow,0,4331.5
p040-p118,random_associations,2,splat_grey,splat_pink,0,2550.19999999995
p040-p118,random_associations,2,splat_red,splat_red,1,2494.89999999991
p040-p118,random_associations,2,splat_grey,splat_pink,0,2950.30000000005
p040-p118,random_associations,2,splat_pink,splat_grey,0,2610.30000000005
p040-p118,random_associations,2,splat_yellow,splat_red,0,1377.80000000005
p040-p118,random_associations,2,splat_yellow,splat_yellow,1,2343.19999999995
p040-p118,random_associations,2,splat_red,splat_red,1,7966.40000000014
p040-p118,random_associations,2,splat_pink,splat_yellow,0,6153.09999999986
p040-p118,random_associations,2,splat_grey,splat_grey,1,1367.69999999995
p040-p118,random_associations,2,splat_pink,splat_yellow,0,3150
p040-p118,random_associations,2,splat_yellow,splat_yellow,1,1884.90000000014
p040-p118,random_associations,2,splat_grey,splat_yellow,0,1608.80000000005
p040-p118,random_associations,2,splat_red,splat_pink,0,2352
p040-p118,random_associations,3,cross_pink,cross_pink,1,7154.29999999981
p040-p118,random_associations,3,square_yellow,square_red,0,3186.70000000019
p040-p118,random_associations,3,pentagon_grey,pentagon_yellow,0,3397.89999999991
p040-p118,random_associations,3,square_red,square_grey,0,1581.80000000005
p040-p118,random_associations,3,cross_yellow,cross_yellow,1,3417.30000000005
p040-p118,random_associations,3,pentagon_pink,pentagon_pink,1,4130.09999999986
p040-p118,random_associations,3,diamond_grey,diamond_grey,1,2977.60000000009
p040-p118,random_associations,3,diamond_red,diamond_yellow,0,10154.9000000004
p040-p118,random_associations,3,pentagon_yellow,pentagon_yellow,1,1539.5
p040-p118,random_associations,3,diamond_pink,diamond_grey,0,2889.70000000019
p040-p118,random_associations,3,diamond_grey,diamond_yellow,0,2356.10000000009
p040-p118,random_associations,3,square_red,square_grey,0,6695.39999999991
p040-p118,random_associations,3,diamond_pink,diamond_yellow,0,3525.79999999981
p040-p118,random_associations,3,square_yellow,square_yellow,1,2982.39999999991
p040-p118,random_associations,3,cross_grey,cross_grey,1,5375.79999999981
p040-p118,random_associations,3,square_red,square_pink,0,2934.60000000009
p041-p111,random_associations,2,splat_grey,splat_pink,0,6862
p041-p111,random_associations,2,splat_pink,splat_yellow,0,2526
p041-p111,random_associations,2,splat_yellow,splat_red,0,2073
p041-p111,random_associations,2,splat_red,splat_red,1,2709
p041-p111,random_associations,2,splat_pink,splat_red,0,3162
p041-p111,random_associations,2,splat_yellow,splat_pink,0,1892
p041-p111,random_associations,2,splat_red,splat_yellow,0,2930
p041-p111,random_associations,2,splat_grey,splat_pink,0,1420
p041-p111,random_associations,2,splat_pink,splat_pink,1,1431
p041-p111,random_associations,2,splat_grey,splat_pink,0,1390
p041-p111,random_associations,2,splat_red,splat_red,1,991
p041-p111,random_associations,2,splat_yellow,splat_grey,0,1053
p041-p111,random_associations,2,splat_red,splat_red,1,1735
p041-p111,random_associations,2,splat_yellow,splat_red,0,1057
p041-p111,random_associations,2,splat_pink,splat_grey,0,1115
p041-p111,random_associations,2,splat_grey,splat_pink,0,1425
p041-p111,random_associations,3,hexagon_pink,hexagon_yellow,0,6783
p041-p111,random_associations,3,circle_grey,circle_yellow,0,1951
p041-p111,random_associations,3,circle_red,circle_grey,0,2457
p041-p111,random_associations,3,circle_yellow,circle_yellow,1,2372
p041-p111,random_associations,3,diamond_grey,diamond_grey,1,1713
p041-p111,random_associations,3,hexagon_yellow,hexagon_red,0,1714
p041-p111,random_associations,3,diamond_red,diamond_grey,0,2069
p041-p111,random_associations,3,circle_pink,circle_grey,0,1525
p041-p111,random_associations,3,square_pink,square_pink,1,1426
p041-p111,random_associations,3,diamond_grey,diamond_red,0,1581
p041-p111,random_associations,3,circle_red,circle_pink,0,1375
p041-p111,random_associations,3,circle_yellow,circle_pink,0,1263
p041-p111,random_associations,3,hexagon_red,hexagon_pink,0,1705
p041-p111,random_associations,3,hexagon_grey,hexagon_pink,0,1675
p041-p111,random_associations,3,square_pink,square_pink,1,1903
p041-p111,random_associations,3,diamond_yellow,diamond_yellow,1,1776
p027-p042,fixed_associations,2,splat_grey,splat_grey,1,4018.29999995232
p027-p042,fixed_associations,2,splat_yellow,splat_yellow,1,4263.69999992847
p027-p042,fixed_associations,2,splat_red,splat_red,1,3153.29999995232
p027-p042,fixed_associations,2,splat_pink,splat_pink,1,2955.80000007153
p027-p042,fixed_associations,2,splat_pink,splat_pink,1,2003.10000002384
p027-p042,fixed_associations,2,splat_red,splat_red,1,5091.70000004768
p027-p042,fixed_associations,2,splat_yellow,splat_yellow,1,4028.29999995232
p027-p042,fixed_associations,2,splat_grey,splat_grey,1,2266.30000007153
p027-p042,fixed_associations,2,splat_pink,splat_pink,1,2137.69999992847
p027-p042,fixed_associations,2,splat_grey,splat_grey,1,1510.5
p027-p042,fixed_associations,2,splat_red,splat_red,1,2777.10000002384
p027-p042,fixed_associations,2,splat_yellow,splat_yellow,1,3176.10000002384
p027-p042,fixed_associations,2,splat_yellow,splat_yellow,1,2027.40000009537
p027-p042,fixed_associations,2,splat_pink,splat_pink,1,2425.10000002384
p027-p042,fixed_associations,2,splat_red,splat_red,1,4730.60000002384
p027-p042,fixed_associations,2,splat_grey,splat_grey,1,1886.39999997616
p027-p042,fixed_associations,3,hexagon_red,hexagon_grey,0,4111.70000004768
p027-p042,fixed_associations,3,hexagon_grey,hexagon_grey,1,2637.59999990463
p027-p042,fixed_associations,3,star_pink,star_grey,0,7357
p027-p042,fixed_associations,3,star_yellow,star_yellow,1,3917.80000007153
p027-p042,fixed_associations,3,star_pink,star_pink,1,4042.59999990463
p027-p042,fixed_associations,3,hexagon_grey,hexagon_grey,1,1825.20000004768
p027-p042,fixed_associations,3,pentagon_yellow,pentagon_yellow,1,2394.60000002384
p027-p042,fixed_associations,3,hexagon_red,hexagon_red,1,2982.10000002384
p027-p042,fixed_associations,3,diamond_yellow,diamond_yellow,1,2083.80000007153
p027-p042,fixed_associations,3,pentagon_grey,pentagon_grey,1,1848.89999997616
p027-p042,fixed_associations,3,star_pink,star_pink,1,2972
p027-p042,fixed_associations,3,diamond_red,diamond_red,1,2692.89999997616
p027-p042,fixed_associations,3,star_grey,star_grey,1,1544
p027-p042,fixed_associations,3,hexagon_pink,hexagon_pink,1,2483.20000004768
p027-p042,fixed_associations,3,diamond_red,diamond_red,1,2877.30000007153
p027-p042,fixed_associations,3,star_yellow,star_grey,0,5548.5
p003-p043,fixed_associations,2,splat_yellow,splat_yellow,1,1536.30000000005
p003-p043,fixed_associations,2,splat_grey,splat_grey,1,1642.59999999986
p003-p043,fixed_associations,2,splat_red,splat_red,1,1359.5
p003-p043,fixed_associations,2,splat_pink,splat_pink,1,1158.5
p003-p043,fixed_associations,2,splat_grey,splat_grey,1,1157.5
p003-p043,fixed_associations,2,splat_pink,splat_pink,1,1251
p003-p043,fixed_associations,2,splat_red,splat_red,1,1571.20000000019
p003-p043,fixed_associations,2,splat_yellow,splat_yellow,1,1249.30000000005
p003-p043,fixed_associations,2,splat_grey,splat_grey,1,1503.89999999991
p003-p043,fixed_associations,2,splat_pink,splat_pink,1,1159.19999999995
p003-p043,fixed_associations,2,splat_yellow,splat_yellow,1,1862.19999999995
p003-p043,fixed_associations,2,splat_red,splat_red,1,1250.80000000005
p003-p043,fixed_associations,2,splat_red,splat_red,1,1328.20000000019
p003-p043,fixed_associations,2,splat_yellow,splat_yellow,1,1194.30000000005
p003-p043,fixed_associations,2,splat_pink,splat_pink,1,1320.30000000005
p003-p043,fixed_associations,2,splat_grey,splat_grey,1,1028.19999999995
p003-p043,fixed_associations,3,star_grey,star_yellow,0,2427.39999999991
p003-p043,fixed_associations,3,star_pink,star_pink,1,2497.19999999995
p003-p043,fixed_associations,3,star_red,star_red,1,2875.20000000019
p003-p043,fixed_associations,3,square_yellow,square_yellow,1,1662.39999999991
p003-p043,fixed_associations,3,star_pink,star_pink,1,1362.39999999991
p003-p043,fixed_associations,3,cross_yellow,cross_yellow,1,1823.10000000009
p003-p043,fixed_associations,3,star_red,star_red,1,1477.60000000009
p003-p043,fixed_associations,3,star_grey,star_grey,1,1944.80000000028
p003-p043,fixed_associations,3,star_pink,star_pink,1,1469
p003-p043,fixed_associations,3,diamond_grey,diamond_grey,1,1370.29999999981
p003-p043,fixed_associations,3,star_red,star_yellow,0,1717.60000000009
p003-p043,fixed_associations,3,diamond_yellow,diamond_yellow,1,1602.70000000019
p003-p043,fixed_associations,3,star_grey,star_grey,1,1260.60000000009
p003-p043,fixed_associations,3,diamond_pink,diamond_pink,1,3730.10000000009
p003-p043,fixed_associations,3,cross_red,cross_red,1,1380.69999999972
p003-p043,fixed_associations,3,cross_yellow,cross_yellow,1,2115.19999999972
p044-p148,fixed_associations,2,splat_yellow,splat_yellow,1,11071.200000003
p044-p148,fixed_associations,2,splat_grey,splat_red,0,3475.19999999553
p044-p148,fixed_associations,2,splat_pink,splat_red,0,1674.79999999702
p044-p148,fixed_associations,2,splat_red,splat_grey,0,5512.80000000447
p044-p148,fixed_associations,2,splat_pink,splat_pink,1,3823.60000000149
p044-p148,fixed_associations,2,splat_grey,splat_red,0,2962.70000000298
p044-p148,fixed_associations,2,splat_yellow,splat_yellow,1,830
p044-p148,fixed_associations,2,splat_red,splat_pink,0,1282.30000000447
p044-p148,fixed_associations,2,splat_grey,splat_yellow,0,2326.60000000149
p044-p148,fixed_associations,2,splat_red,splat_grey,0,6664.29999999702
p044-p148,fixed_associations,2,splat_pink,splat_yellow,0,2337.59999999404
p044-p148,fixed_associations,2,splat_yellow,splat_red,0,1189.89999999851
p044-p148,fixed_associations,2,splat_pink,splat_red,0,987.79999999702
p044-p148,fixed_associations,2,splat_red,splat_grey,0,884.59999999404
p044-p148,fixed_associations,2,splat_yellow,splat_red,0,811
p044-p148,fixed_associations,2,splat_grey,splat_pink,0,453
p044-p148,fixed_associations,3,circle_pink,circle_grey,0,879.80000000447
p044-p148,fixed_associations,3,star_grey,star_grey,1,3062.89999999851
p044-p148,fixed_associations,3,diamond_red,diamond_pink,0,3697.20000000298
p044-p148,fixed_associations,3,diamond_yellow,diamond_red,0,11085.299999997
p044-p148,fixed_associations,3,circle_grey,circle_grey,1,605.5
p044-p148,fixed_associations,3,diamond_yellow,diamond_red,0,673.10000000149
p044-p148,fixed_associations,3,star_pink,star_pink,1,569.10000000149
p044-p148,fixed_associations,3,star_red,star_red,1,575.10000000149
p044-p148,fixed_associations,3,pentagon_red,pentagon_grey,0,383.5
p044-p148,fixed_associations,3,diamond_pink,diamond_yellow,0,632.70000000298
p044-p148,fixed_associations,3,circle_grey,circle_yellow,0,474.19999999553
p044-p148,fixed_associations,3,pentagon_yellow,pentagon_grey,0,552.39999999851
p044-p148,fixed_associations,3,star_pink,star_grey,0,523.40000000596
p044-p148,fixed_associations,3,star_red,star_red,1,583.20000000298
p044-p148,fixed_associations,3,circle_grey,circle_pink,0,1074.80000000447
p044-p148,fixed_associations,3,circle_yellow,circle_pink,0,480.5
p045-p141,fixed_associations,2,splat_red,splat_grey,0,10825.7000000002
p045-p141,fixed_associations,2,splat_grey,splat_grey,1,5507.5
p045-p141,fixed_associations,2,splat_pink,splat_grey,0,2257
p045-p141,fixed_associations,2,splat_yellow,splat_red,0,9504.90000000037
p045-p141,fixed_associations,2,splat_yellow,splat_yellow,1,3082.10000000009
p045-p141,fixed_associations,2,splat_grey,splat_grey,1,4238.09999999963
p045-p141,fixed_associations,2,splat_red,splat_red,1,3350.60000000009
p045-p141,fixed_associations,2,splat_pink,splat_pink,1,5114.20000000019
p045-p141,fixed_associations,2,splat_grey,splat_grey,1,4615.80000000028
p045-p141,fixed_associations,2,splat_red,splat_red,1,3240.5
p045-p141,fixed_associations,2,splat_pink,splat_pink,1,4603
p045-p141,fixed_associations,2,splat_yellow,splat_yellow,1,2407.29999999981
p045-p141,fixed_associations,2,splat_grey,splat_grey,1,2829.10000000009
p045-p141,fixed_associations,2,splat_red,splat_red,1,2817.19999999972
p045-p141,fixed_associations,2,splat_pink,splat_pink,1,4368
p045-p141,fixed_associations,2,splat_yellow,splat_yellow,1,3209.90000000037
p045-p141,fixed_associations,3,circle_grey,circle_red,0,7232.90000000037
p045-p141,fixed_associations,3,star_pink,star_pink,1,11536.5
p045-p141,fixed_associations,3,cross_red,cross_red,1,7800.89999999991
p045-p141,fixed_associations,3,cross_yellow,cross_yellow,1,8091.70000000019
p045-p141,fixed_associations,3,star_pink,star_pink,1,5394.5
p045-p141,fixed_associations,3,pentagon_red,pentagon_red,1,3593.5
p045-p141,fixed_associations,3,circle_grey,circle_grey,1,2752.29999999981
p045-p141,fixed_associations,3,star_yellow,star_yellow,1,5510.5
p045-p141,fixed_associations,3,circle_yellow,circle_yellow,1,2878.5
p045-p141,fixed_associations,3,cross_red,cross_red,1,3493.60000000009
p045-p141,fixed_associations,3,star_grey,star_grey,1,4287.90000000037
p045-p141,fixed_associations,3,star_pink,star_pink,1,4746
p045-p141,fixed_associations,3,pentagon_red,pentagon_red,1,3195.20000000019
p045-p141,fixed_associations,3,star_grey,star_grey,1,2693.5
p045-p141,fixed_associations,3,star_pink,star_pink,1,3621.69999999972
p045-p141,fixed_associations,3,cross_yellow,cross_yellow,1,3940.79999999981
p046-p195,random_associations,2,splat_grey,splat_grey,1,7983.20000000019
p046-p195,random_associations,2,splat_yellow,splat_yellow,1,4024.5
p046-p195,random_associations,2,splat_red,splat_yellow,0,1611.40000000037
p046-p195,random_associations,2,splat_pink,splat_grey,0,2732.80000000075
p046-p195,random_associations,2,splat_red,splat_red,1,1398.5
p046-p195,random_associations,2,splat_pink,splat_grey,0,1244.90000000037
p046-p195,random_associations,2,splat_yellow,splat_yellow,1,1542.10000000056
p046-p195,random_associations,2,splat_grey,splat_grey,1,1713.20000000019
p046-p195,random_associations,2,splat_pink,splat_grey,0,1186.70000000019
p046-p195,random_associations,2,splat_grey,splat_grey,1,1254.79999999981
p046-p195,random_associations,2,splat_red,splat_red,1,1192
p046-p195,random_associations,2,splat_yellow,splat_yellow,1,1021.80000000075
p046-p195,random_associations,2,splat_yellow,splat_yellow,1,1070.39999999944
p046-p195,random_associations,2,splat_pink,splat_pink,1,1753
p046-p195,random_associations,2,splat_grey,splat_grey,1,1171.89999999944
p046-p195,random_associations,2,splat_red,splat_red,1,1358.20000000019
p046-p195,random_associations,3,hexagon_red,hexagon_grey,0,1903
p046-p195,random_associations,3,pentagon_yellow,pentagon_pink,0,2790.60000000056
p046-p195,random_associations,3,cross_grey,cross_red,0,1412.90000000037
p046-p195,random_associations,3,pentagon_pink,pentagon_pink,1,1175
p046-p195,random_associations,3,pentagon_red,pentagon_pink,0,1122.89999999944
p046-p195,random_associations,3,pentagon_grey,pentagon_pink,0,2172.59999999963
p046-p195,random_associations,3,hexagon_pink,hexagon_pink,1,2091.70000000019
p046-p195,random_associations,3,hexagon_yellow,hexagon_yellow,1,1369.5
p046-p195,random_associations,3,pentagon_yellow,pentagon_yellow,1,1167.5
p046-p195,random_associations,3,star_grey,star_grey,1,2926
p046-p195,random_associations,3,star_pink,star_pink,1,1698.10000000056
p046-p195,random_associations,3,pentagon_red,pentagon_red,1,1136.29999999981
p046-p195,random_associations,3,star_red,star_red,1,2326.09999999963
p046-p195,random_associations,3,hexagon_pink,hexagon_pink,1,2385.20000000019
p046-p195,random_associations,3,pentagon_grey,pentagon_grey,1,2321.59999999963
p046-p195,random_associations,3,hexagon_yellow,hexagon_yellow,1,1374
p047-p101,random_associations,2,splat_grey,splat_grey,1,4831.89999961853
p047-p101,random_associations,2,splat_pink,splat_yellow,0,3088.0999994278
p047-p101,random_associations,2,splat_red,splat_grey,0,3037.5999994278
p047-p101,random_associations,2,splat_yellow,splat_grey,0,3022.60000038147
p047-p101,random_associations,2,splat_yellow,splat_red,0,1675.29999923706
p047-p101,random_associations,2,splat_red,splat_red,1,1498.39999961853
p047-p101,random_associations,2,splat_pink,splat_grey,0,1631.69999980927
p047-p101,random_associations,2,splat_grey,splat_red,0,2271.30000019073
p047-p101,random_associations,2,splat_pink,splat_yellow,0,6635.69999980927
p047-p101,random_associations,2,splat_grey,splat_yellow,0,2963.19999980927
p047-p101,random_associations,2,splat_yellow,splat_yellow,1,2177.60000038147
p047-p101,random_associations,2,splat_red,splat_red,1,3314.30000019073
p047-p101,random_associations,2,splat_grey,splat_grey,1,1710.5
p047-p101,random_associations,2,splat_pink,splat_pink,1,2155.10000038147
p047-p101,random_associations,2,splat_red,splat_red,1,1903.89999961853
p047-p101,random_associations,2,splat_yellow,splat_yellow,1,9605.30000019073
p047-p101,random_associations,3,square_yellow,square_grey,0,6196.10000038147
p047-p101,random_associations,3,square_pink,square_pink,1,4938
p047-p101,random_associations,3,cross_grey,cross_grey,1,2575.69999980927
p047-p101,random_associations,3,star_red,star_red,1,3461.70000076294
p047-p101,random_associations,3,pentagon_pink,pentagon_pink,1,3890.39999961853
p047-p101,random_associations,3,pentagon_red,pentagon_red,1,2682
p047-p101,random_associations,3,cross_yellow,cross_yellow,1,3574.20000076294
p047-p101,random_associations,3,square_grey,square_grey,1,3691.69999980927
p047-p101,random_associations,3,pentagon_grey,pentagon_grey,1,5295.20000076294
p047-p101,random_associations,3,cross_red,cross_red,1,3072.80000019073
p047-p101,random_associations,3,square_pink,square_pink,1,3207.30000019073
p047-p101,random_associations,3,star_yellow,star_yellow,1,3398.10000038147
p047-p101,random_associations,3,square_red,square_red,1,2665.5999994278
p047-p101,random_associations,3,cross_grey,cross_grey,1,3796.10000038147
p047-p101,random_associations,3,star_yellow,star_yellow,1,3129.89999961853
p047-p101,random_associations,3,cross_pink,cross_pink,1,2871.89999961853
p048-p167,random_associations,2,splat_yellow,splat_yellow,1,8770.69999998808
p048-p167,random_associations,2,splat_pink,splat_grey,0,2539.19999998808
p048-p167,random_associations,2,splat_grey,splat_yellow,0,1522.10000002384
p048-p167,random_associations,2,splat_red,splat_red,1,2116
p048-p167,random_associations,2,splat_yellow,splat_yellow,1,1886.70000001788
p048-p167,random_associations,2,splat_red,splat_red,1,1694.09999999404
p048-p167,random_associations,2,splat_pink,splat_grey,0,1666.90000000596
p048-p167,random_associations,2,splat_grey,splat_grey,1,2145.60000002384
p048-p167,random_associations,2,splat_yellow,splat_red,0,2309.60000002384
p048-p167,random_associations,2,splat_red,splat_red,1,2017.20000001788
p048-p167,random_associations,2,splat_grey,splat_red,0,8469
p048-p167,random_associations,2,splat_pink,splat_pink,1,1857.40000000596
p048-p167,random_associations,2,splat_yellow,splat_yellow,1,7060.40000000596
p048-p167,random_associations,2,splat_pink,splat_yellow,0,1773.69999998808
p048-p167,random_associations,2,splat_red,splat_red,1,1592.29999998212
p048-p167,random_associations,2,splat_grey,splat_yellow,0,17352.2000000179
p048-p167,random_associations,3,pentagon_red,pentagon_grey,0,1870.5
p048-p167,random_associations,3,diamond_yellow,diamond_red,0,2501.90000000596
p048-p167,random_associations,3,pentagon_grey,pentagon_pink,0,4403.40000000596
p048-p167,random_associations,3,cross_pink,cross_yellow,0,2677.90000000596
p048-p167,random_associations,3,cross_grey,cross_red,0,3350.69999998808
p048-p167,random_associations,3,pentagon_yellow,pentagon_pink,0,5179.90000000596
p048-p167,random_associations,3,pentagon_pink,pentagon_yellow,0,5311.09999999404
p048-p167,random_associations,3,square_red,square_red,1,1848
p048-p167,random_associations,3,cross_pink,cross_pink,1,2203.59999999404
p048-p167,random_associations,3,pentagon_yellow,pentagon_red,0,28892.599999994
p048-p167,random_associations,3,cross_grey,cross_red,0,2137.09999999404
p048-p167,random_associations,3,pentagon_red,pentagon_grey,0,1236.20000001788
p048-p167,random_associations,3,diamond_red,diamond_grey,0,1971.80000001192
p048-p167,random_associations,3,square_pink,square_red,0,2056.40000000596
p048-p167,random_associations,3,square_grey,square_red,0,2223.69999998808
p048-p167,random_associations,3,pentagon_yellow,pentagon_yellow,1,3255.30000001192
p008-p049,fixed_associations,2,splat_yellow,splat_grey,0,7179.79999995232
p008-p049,fixed_associations,2,splat_grey,splat_grey,1,2691.29999995232
p008-p049,fixed_associations,2,splat_red,splat_red,1,1910.20000004768
p008-p049,fixed_associations,2,splat_pink,splat_pink,1,2211.70000004768
p008-p049,fixed_associations,2,splat_yellow,splat_yellow,1,1358.29999995232
p008-p049,fixed_associations,2,splat_red,splat_red,1,3723.20000004768
p008-p049,fixed_associations,2,splat_pink,splat_pink,1,1884
p008-p049,fixed_associations,2,splat_grey,splat_grey,1,3038.40000009537
p008-p049,fixed_associations,2,splat_pink,splat_pink,1,2774.29999995232
p008-p049,fixed_associations,2,splat_yellow,splat_yellow,1,1443.59999990463
p008-p049,fixed_associations,2,splat_grey,splat_grey,1,1926
p008-p049,fixed_associations,2,splat_red,splat_red,1,2465.09999990463
p008-p049,fixed_associations,2,splat_grey,splat_grey,1,2259.79999995232
p008-p049,fixed_associations,2,splat_red,splat_red,1,1219.90000009537
p008-p049,fixed_associations,2,splat_yellow,splat_red,0,1075.70000004768
p008-p049,fixed_associations,2,splat_pink,splat_pink,1,2237.09999990463
p008-p049,fixed_associations,3,pentagon_yellow,pentagon_pink,0,3014
p008-p049,fixed_associations,3,pentagon_grey,pentagon_grey,1,6180.79999995232
p008-p049,fixed_associations,3,hexagon_red,hexagon_red,1,1737.39999985695
p008-p049,fixed_associations,3,cross_pink,cross_pink,1,2645.09999990463
p008-p049,fixed_associations,3,diamond_yellow,diamond_yellow,1,2895.79999995232
p008-p049,fixed_associations,3,pentagon_grey,pentagon_grey,1,3763.89999985695
p008-p049,fixed_associations,3,cross_pink,cross_pink,1,2323.79999995232
p008-p049,fixed_associations,3,pentagon_red,pentagon_red,1,2591.80000019073
p008-p049,fixed_associations,3,pentagon_yellow,pentagon_red,0,3178.89999985695
p008-p049,fixed_associations,3,hexagon_pink,hexagon_pink,1,3081.09999990463
p008-p049,fixed_associations,3,cross_red,cross_red,1,2065.90000009537
p008-p049,fixed_associations,3,diamond_grey,diamond_grey,1,5736.29999995232
p008-p049,fixed_associations,3,cross_pink,cross_pink,1,3413
p008-p049,fixed_associations,3,hexagon_yellow,hexagon_yellow,1,1777.70000004768
p008-p049,fixed_associations,3,pentagon_red,pentagon_red,1,2528.5
p008-p049,fixed_associations,3,diamond_grey,diamond_grey,1,3784.20000004768
p002-p050,random_associations,2,splat_yellow,splat_pink,0,8332.5
p002-p050,random_associations,2,splat_grey,splat_grey,1,2596
p002-p050,random_associations,2,splat_pink,splat_yellow,0,3366.29999998212
p002-p050,random_associations,2,splat_red,splat_red,1,5072.5
p002-p050,random_associations,2,splat_grey,splat_yellow,0,5016.69999998808
p002-p050,random_associations,2,splat_pink,splat_pink,1,2614.19999998808
p002-p050,random_associations,2,splat_yellow,splat_pink,0,2178.19999998808
p002-p050,random_associations,2,splat_red,splat_grey,0,3677.59999999404
p002-p050,random_associations,2,splat_red,splat_red,1,2254.40000000596
p002-p050,random_associations,2,splat_pink,splat_red,0,3850.20000001788
p002-p050,random_associations,2,splat_grey,splat_grey,1,1468.5
p002-p050,random_associations,2,splat_yellow,splat_pink,0,4439.59999999404
p002-p050,random_associations,2,splat_yellow,splat_pink,0,2850.19999998808
p002-p050,random_associations,2,splat_grey,splat_yellow,0,3898.60000002384
p002-p050,random_associations,2,splat_red,splat_pink,0,3727.5
p002-p050,random_associations,2,splat_pink,splat_red,0,4323.69999998808
p002-p050,random_associations,3,circle_yellow,circle_yellow,1,3550.5
p002-p050,random_associations,3,cross_red,cross_red,1,3495.09999999404
p002-p050,random_associations,3,cross_grey,cross_yellow,0,3928.89999997616
p002-p050,random_associations,3,pentagon_pink,pentagon_red,0,2116.80000001192
p002-p050,random_associations,3,diamond_yellow,diamond_pink,0,1923.80000001192
p002-p050,random_associations,3,cross_pink,cross_pink,1,2917.90000000596
p002-p050,random_associations,3,pentagon_red,pentagon_red,1,1861.10000002384
p002-p050,random_associations,3,diamond_grey,diamond_grey,1,3819.30000001192
p002-p050,random_associations,3,cross_pink,cross_pink,1,2281.89999997616
p002-p050,random_associations,3,diamond_grey,diamond_grey,1,1789.40000000596
p002-p050,random_associations,3,pentagon_yellow,pentagon_grey,0,3251.90000000596
p002-p050,random_associations,3,cross_red,cross_red,1,1712.70000001788
p002-p050,random_associations,3,diamond_pink,diamond_pink,1,5651.5
p002-p050,random_associations,3,circle_grey,circle_grey,1,2175.40000000596
p002-p050,random_associations,3,circle_red,circle_red,1,2671.80000001192
p002-p050,random_associations,3,circle_yellow,circle_pink,0,4908.89999997616
p051-p207,random_associations,2,splat_grey,splat_red,0,3381.20000000298
p051-p207,random_associations,2,splat_red,splat_pink,0,3961
p051-p207,random_associations,2,splat_yellow,splat_yellow,1,4095.89999999106
p051-p207,random_associations,2,splat_pink,splat_pink,1,2291
p051-p207,random_associations,2,splat_grey,splat_grey,1,5870.20000000298
p051-p207,random_associations,2,splat_pink,splat_pink,1,2846.29999999702
p051-p207,random_associations,2,splat_yellow,splat_yellow,1,1690.79999999702
p051-p207,random_associations,2,splat_red,splat_pink,0,5601.5
p051-p207,random_associations,2,splat_red,splat_pink,0,5253.79999999702
p051-p207,random_associations,2,splat_grey,splat_pink,0,5966.09999999404
p051-p207,random_associations,2,splat_pink,splat_pink,1,2315.89999999106
p051-p207,random_associations,2,splat_yellow,splat_yellow,1,1228.90000000596
p051-p207,random_associations,2,splat_grey,splat_grey,1,2537.29999999702
p051-p207,random_associations,2,splat_red,splat_red,1,7523.5
p051-p207,random_associations,2,splat_pink,splat_red,0,3365.29999999702
p051-p207,random_associations,2,splat_yellow,splat_yellow,1,1541.89999999106
